index,PeriodDateTimes,WIND,MULTI_FUEL,GAS,HYDRO,PEAT,COAL,PUMP_STORAGE,BIOMASS,OIL,DISTILLATE,SOLAR,NONE
0,"2018-11-09 23:00:00",-1675.4,-2451.2,-716,-31.7,-336.6,0,0,-16.2,-578,-374.2,0,-1324.7
1,"2018-11-10 00:00:00",-1598.8,-2453.8,-717,-31.7,-336.6,0,0,-16.6,-578,-374.2,0,-1320.6
2,"2018-11-10 01:00:00",-1467.6,-2456.3,-716,-31.7,-336.6,0,0,-16.7,-578,-374.2,0,-1295.6
3,"2018-11-10 02:00:00",-1333.6,-2458,-716,-31.7,-336.6,0,0,-16.3,-578,-374.2,0,-1266.7
4,"2018-11-10 03:00:00",-1218,-2459.9,-716,-31.7,-336.6,0,0,-16.3,-578,-374.2,0,-1221.9
5,"2018-11-10 04:00:00",-1119,-2459.2,-715,-31.7,-336.6,0,0,-16.2,-578,-374.2,0,-1187.7
6,"2018-11-10 05:00:00",-1038.5,-2459.7,-715,-49.1,-336.6,0,0,-16.2,-578,-374.2,0,-1153.8
7,"2018-11-10 06:00:00",-958.2,-2456.8,-715,-50.5,-336.6,0,0,-15.9,-578,-374.2,0,-1129.7
8,"2018-11-10 07:00:00",-858.8,-2461.9,-712,-57.2,-338,0,-291.2,-16.5,-578,-376.4,0,-1103.1
9,"2018-11-10 08:00:00",-776.2,-2461.9,-711,-57.2,-338,0,-291.2,-16.3,-578,-376.4,-0.5,-1076.5
10,"2018-11-10 09:00:00",-692,-2458.5,-710,-57.2,-338,0,-291.2,-16.5,-578,-376.4,-1.5,-1051.5
11,"2018-11-10 10:00:00",-643.2,-2453.5,-705,-57.2,-338,0,-291.2,-16.9,-578,-376.4,-2.5,-1031.6
12,"2018-11-10 11:00:00",-612.8,-2450.1,-704,-57.2,-338,0,-291.2,-16.6,-578,-376.4,-3,-1030.5
13,"2018-11-10 12:00:00",-587.6,-2446.9,-704,-74.9,-338,0,-291.2,-16.1,-578,-376.4,-4,-1025.5
14,"2018-11-10 13:00:00",-540,-2447.3,-705,-97.5,-338,0,-291.2,-15.9,-578,-376.4,-3,-1010.2
15,"2018-11-10 14:00:00",-496.4,-2445.8,-705,-108.3,-338,0,-291.2,-16.1,-578,-376.4,-2.5,-994.3
16,"2018-11-10 15:00:00",-438.2,-2446.8,-705,-123,-338,0,-291.2,-16,-578,-376.4,-1.5,-971.5
17,"2018-11-10 16:00:00",-401.5,-2450.6,-708,-123,-338,0,-291.2,-15.9,-578,-376.4,0,-964.1
18,"2018-11-10 17:00:00",-424.8,-2454.9,-709,-123,-338,0,-291.2,-15.8,-578,-376.4,0,-960.7
19,"2018-11-10 18:00:00",-478.1,-2458.7,-710,-123,-338,0,-291.2,-16.5,-578,-376.4,0,-964.7
20,"2018-11-10 19:00:00",-524.6,-2465.7,-712,-123,-338,0,-291.2,-16.6,-578,-376.4,0,-974.8
21,"2018-11-10 20:00:00",-558.9,-2672.8,-713,-108.3,-338,0,-291.2,-16,-578,-376.4,0,-975.5
22,"2018-11-10 21:00:00",-565.7,-2879.5,-714,-86.7,-338,0,-291.2,-15.7,-578,-376.4,0,-998.1
23,"2018-11-10 22:00:00",-566.7,-2874.3,-716,-61.2,-336.6,0,-73,-16.6,-578,-374.2,0,-1004.5
24,"2018-11-10 23:00:00",-595.7,-2869.6,-724,-56.8,-336.6,0,0,-16.2,-578,-374.2,0,-561.5
25,"2018-11-11 00:00:00",-595.3,-2871.9,-725,-37.5,-336.6,0,0,-16.6,-578,-374.2,0,-572.5
26,"2018-11-11 01:00:00",-606,-2870.1,-718,-37.5,-336.6,0,0,-16.7,-578,-374.2,0,-574.6
27,"2018-11-11 02:00:00",-613.5,-2871.5,-718,-37.5,-336.6,0,0,-16.3,-578,-374.2,0,-574.5
28,"2018-11-11 03:00:00",-621.5,-2872.5,-718,-37.5,-336.6,0,0,-16.3,-578,-374.2,0,-569.1
29,"2018-11-11 04:00:00",-650.7,-2873.8,-718,-37.5,-336.6,0,0,-16.2,-578,-374.2,0,-572.5
30,"2018-11-11 05:00:00",-681.6,-2876,-718,-56.8,-336.6,0,0,-16.2,-578,-374.2,0,-587.8
31,"2018-11-11 06:00:00",-732.1,-2877,-718,-56.8,-336.6,0,0,-15.9,-578,-374.2,0,-597.4
32,"2018-11-11 07:00:00",-809,-2878,-715,-57.2,-338,0,-291.2,-16.5,-578,-376.4,0,-593.4
33,"2018-11-11 08:00:00",-917.5,-2871.5,-714,-57.2,-338,0,-291.2,-16.3,-578,-376.4,-0.5,-611
34,"2018-11-11 09:00:00",-1068.3,-2870.8,-713,-57.2,-338,0,-291.2,-16.5,-578,-376.4,-1.5,-635.7
35,"2018-11-11 10:00:00",-1262.5,-2868.2,-712,-57.2,-338,0,-291.2,-16.9,-578,-376.4,-3.5,-690.9
36,"2018-11-11 11:00:00",-1450.5,-2865.3,-711,-57.2,-338,0,-291.2,-16.6,-578,-376.4,-4.5,-756.1
37,"2018-11-11 12:00:00",-1630.7,-2860.4,-710,-74.9,-338,0,-291.2,-16.1,-578,-376.4,-5,-810.9
38,"2018-11-11 13:00:00",-1757,-2861.1,-712,-97.5,-338,0,-291.2,-15.9,-578,-376.4,-4.5,-846.5
39,"2018-11-11 14:00:00",-1851,-2861.3,-712,-108.3,-338,0,-291.2,-16.1,-578,-376.4,-2.5,-889.8
40,"2018-11-11 15:00:00",-1908.2,-2862.6,-712,-123,-338,0,-291.2,-16,-578,-376.4,-1,-919.1
41,"2018-11-11 16:00:00",-1910.4,-2862.6,-714,-123,-338,0,-291.2,-15.9,-578,-376.4,0,-912.9
42,"2018-11-11 17:00:00",-1912.6,-2863.8,-715,-123,-338,0,-291.2,-15.8,-578,-376.4,0,-907.4
43,"2018-11-11 18:00:00",-1896.9,-2864.1,-716,-123,-338,0,-291.2,-16.5,-578,-376.4,0,-906
44,"2018-11-11 19:00:00",-1884.1,-2867.2,-716,-123,-338,0,-291.2,-16.6,-578,-376.4,0,-911.9
45,"2018-11-11 20:00:00",-1906.9,-3068.6,-717,-108.3,-338,0,-291.2,-16,-578,-376.4,0,-915.6
46,"2018-11-11 21:00:00",-1942.5,-3272.1,-717,-86.7,-338,0,-291.2,-15.7,-578,-376.4,0,-920.8
47,"2018-11-11 22:00:00",-1969.3,-3264.8,-717,-62.6,-336.6,0,-73,-16.6,-578,-374.2,0,-923.2
48,"2018-11-11 23:00:00",-1791.2,-2859.4,-727,-32.6,-336.6,0,0,-16.2,-578,-610.6,0,-1339.2
49,"2018-11-12 00:00:00",-1796.7,-2861.4,-727,-31.7,-336.6,0,0,-16.6,-578,-610.6,0,-1350.2
50,"2018-11-12 01:00:00",-1762.7,-2860.4,-718,-31.7,-336.6,0,0,-16.7,-578,-610.6,0,-1338.9
51,"2018-11-12 02:00:00",-1750.3,-2862.3,-718,-31.7,-336.6,0,0,-16.3,-578,-610.6,0,-1348.9
52,"2018-11-12 03:00:00",-1733.1,-2861.3,-718,-31.7,-336.6,0,0,-16.3,-578,-610.6,0,-1357.9
53,"2018-11-12 04:00:00",-1730.1,-2861.4,-718,-31.7,-336.6,0,0,-16.2,-578,-610.6,0,-1357.3
54,"2018-11-12 05:00:00",-1729,-2865.3,-717,-49.1,-336.6,0,0,-16.2,-578,-610.6,0,-1337.4
55,"2018-11-12 06:00:00",-1712.5,-2863.4,-717,-66.7,-336.6,0,0,-15.9,-578,-610.6,0,-1306.6
56,"2018-11-12 07:00:00",-1691.3,-2865.3,-715,-73,-338,0,-291.2,-16.5,-578,-612.8,0,-1288.8
57,"2018-11-12 08:00:00",-1618.8,-2865.2,-715,-73,-338,0,-291.2,-16.3,-578,-612.8,0,-1270.7
58,"2018-11-12 09:00:00",-1550.6,-2865.2,-714,-88.2,-338,0,-291.2,-16.5,-578,-612.8,-1,-1277.8
59,"2018-11-12 10:00:00",-1544.1,-2863.3,-711,-91.6,-338,0,-291.2,-16.9,-578,-612.8,-1.5,-1296
60,"2018-11-12 11:00:00",-1553.6,-2860.3,-711,-93,-338,0,-291.2,-16.6,-578,-612.8,-2,-1296.6
61,"2018-11-12 12:00:00",-1551.1,-2859.3,-710,-115.6,-338,0,-291.2,-16.1,-578,-612.8,-2,-1283
62,"2018-11-12 13:00:00",-1540.7,-2859.3,-712,-120,-338,0,-291.2,-15.9,-578,-612.8,-2,-1260.5
63,"2018-11-12 14:00:00",-1489.5,-2858.3,-712,-120,-338,0,-291.2,-16.1,-578,-612.8,-1,-1252.8
64,"2018-11-12 15:00:00",-1490.6,-2859.3,-713,-120,-338,0,-291.2,-16,-578,-612.8,-1,-1240.4
65,"2018-11-12 16:00:00",-1452.4,-2864.3,-715,-120,-338,0,-291.2,-15.9,-578,-612.8,0,-1226.5
66,"2018-11-12 17:00:00",-1403.2,-2869.3,-716,-120,-338,0,-291.2,-15.8,-578,-612.8,0,-1221.3
67,"2018-11-12 18:00:00",-1408.8,-2873.3,-718,-120,-338,0,-291.2,-16.5,-578,-612.8,0,-1218.9
68,"2018-11-12 19:00:00",-1389.1,-2876.1,-719,-120,-338,0,-291.2,-16.6,-578,-612.8,0,-1266.3
69,"2018-11-12 20:00:00",-1425,-2877.1,-719,-115.6,-338,0,-291.2,-16,-578,-612.8,0,-1270.4
70,"2018-11-12 21:00:00",-1442.7,-2877.1,-720,-96,-338,0,-291.2,-15.7,-578,-612.8,0,-1271
71,"2018-11-12 22:00:00",-1451,-2877.2,-722,-73,-336.6,0,0,-16.6,-578,-610.6,0,-1263
72,"2018-11-12 23:00:00",-1603,-2878.3,-732,-80.2,-336.6,0,0,-16.2,-578,-374.2,0,-1201.7
73,"2018-11-13 00:00:00",-1580.8,-2879.3,-733,-80.2,-336.6,0,0,-16.6,-578,-374.2,0,-1195.8
74,"2018-11-13 01:00:00",-1535.4,-2880.2,-721,-80.2,-336.6,0,0,-16.7,-578,-374.2,0,-1176.6
75,"2018-11-13 02:00:00",-1444,-2880.2,-722,-80.2,-336.6,0,0,-16.3,-578,-374.2,0,-1157.2
76,"2018-11-13 03:00:00",-1357.7,-2880.2,-722,-80.2,-336.6,0,0,-16.3,-578,-374.2,0,-1134.7
77,"2018-11-13 04:00:00",-1234.6,-2882.2,-723,-80.2,-336.6,0,0,-16.2,-578,-374.2,0,-1115.2
78,"2018-11-13 05:00:00",-1114.6,-2880.2,-724,-80.2,-336.6,0,0,-16.2,-578,-374.2,0,-1091.7
79,"2018-11-13 06:00:00",-1007.7,-2881.2,-725,-97.8,-336.6,0,0,-15.9,-578,-374.2,0,-1068.2
80,"2018-11-13 07:00:00",-1001.1,-2885.2,-724,-110.2,-338,0,-291.2,-16.5,-578,-376.4,0,-1047
81,"2018-11-13 08:00:00",-1066.2,-2884.2,-724,-124.9,-338,0,-291.2,-16.3,-578,-376.4,-0.5,-1060.7
82,"2018-11-13 09:00:00",-1197.5,-2882.2,-723,-124.9,-338,0,-291.2,-16.5,-578,-376.4,-1.5,-1089
83,"2018-11-13 10:00:00",-1331.2,-2882.2,-721,-124.9,-338,0,-291.2,-16.9,-578,-376.4,-2.5,-1132.2
84,"2018-11-13 11:00:00",-1492.6,-2880.2,-720,-124.9,-338,0,-291.2,-16.6,-578,-376.4,-3.5,-1184.5
85,"2018-11-13 12:00:00",-1646.3,-2878.2,-719,-140.1,-338,0,-291.2,-16.1,-578,-376.4,-4,-1245.6
86,"2018-11-13 13:00:00",-1792.6,-2878.2,-721,-143.5,-338,0,-291.2,-15.9,-578,-376.4,-3.5,-1279.9
87,"2018-11-13 14:00:00",-1907.1,-2878.2,-720,-143.5,-338,0,-291.2,-16.1,-578,-376.4,-2.5,-1307.3
88,"2018-11-13 15:00:00",-2009.1,-2877.2,-720,-143.5,-338,0,-291.2,-16,-578,-376.4,-1.5,-1342
89,"2018-11-13 16:00:00",-2122.1,-2877.2,-723,-143.5,-338,0,-291.2,-15.9,-578,-376.4,0,-1364.3
90,"2018-11-13 17:00:00",-2221.4,-2877.2,-723,-143.5,-338,0,-291.2,-15.8,-578,-376.4,0,-1401.5
91,"2018-11-13 18:00:00",-2293.1,-2878.2,-722,-143.5,-338,0,-291.2,-16.5,-578,-376.4,0,-1426.8
92,"2018-11-13 19:00:00",-2335.4,-2877.2,-722,-143.5,-338,0,-291.2,-16.6,-578,-376.4,0,-1452.2
93,"2018-11-13 20:00:00",-2358.8,-2874.3,-722,-130.8,-338,0,-291.2,-16,-578,-376.4,0,-1478.7
94,"2018-11-13 21:00:00",-2355,-2874.3,-721,-110.2,-338,0,-291.2,-15.7,-578,-376.4,0,-1485.2
95,"2018-11-13 22:00:00",-2317.8,-2869.4,-722,-97.8,-336.6,0,0,-16.6,-578,-374.2,0,-1475.5
96,"2018-11-13 23:00:00",-2172.2,-2867.4,-730,-84.2,-336.6,0,0,-16.2,-578,-374.2,0,-1521.3
97,"2018-11-14 00:00:00",-2158.3,-2867.4,-729,-84.2,-336.6,0,0,-16.6,-578,-374.2,0,-1532.8
98,"2018-11-14 01:00:00",-2139.6,-2867.4,-722,-84.2,-336.6,0,0,-16.7,-578,-374.2,0,-1537
99,"2018-11-14 02:00:00",-2110.8,-2866.4,-721,-84.2,-336.6,0,0,-16.3,-578,-374.2,0,-1546.3
100,"2018-11-14 03:00:00",-2119.7,-2864.4,-721,-84.2,-336.6,0,0,-16.3,-578,-374.2,0,-1581.7
101,"2018-11-14 04:00:00",-2167.1,-2863.4,-721,-84.2,-336.6,0,0,-16.2,-578,-374.2,0,-1601.9
102,"2018-11-14 05:00:00",-2225.9,-2863.4,-721,-84.2,-336.6,0,0,-16.2,-578,-374.2,0,-1614.8
103,"2018-11-14 06:00:00",-2266.7,-2863.4,-721,-101.8,-336.6,0,0,-15.9,-578,-374.2,0,-1645
104,"2018-11-14 07:00:00",-2298.8,-2866.3,-720,-108.4,-338,0,-291.2,-16.5,-578,-376.4,0,-1663.5
105,"2018-11-14 08:00:00",-2296.2,-2866.3,-721,-125.1,-338,0,-291.2,-16.3,-578,-376.4,0,-1633
106,"2018-11-14 09:00:00",-2290.9,-2866.3,-720,-130,-338,0,-291.2,-16.5,-578,-376.4,0,-1622.4
107,"2018-11-14 10:00:00",-2287.1,-2866.3,-718,-130,-338,0,-291.2,-16.9,-578,-376.4,-1,-1614.5
108,"2018-11-14 11:00:00",-2275.1,-2865.3,-718,-130,-338,0,-291.2,-16.6,-578,-376.4,-1,-1613
109,"2018-11-14 12:00:00",-2268.7,-2866.3,-717,-145.2,-338,0,-291.2,-16.1,-578,-376.4,-1,-1569.4
110,"2018-11-14 13:00:00",-2258.5,-2864.3,-716,-164.8,-338,0,-291.2,-15.9,-578,-376.4,-1,-1552.2
111,"2018-11-14 14:00:00",-2246.9,-2863.3,-716,-169.1,-338,0,-291.2,-16.1,-578,-376.4,-1,-1548.5
112,"2018-11-14 15:00:00",-2241.7,-2864.3,-716,-170,-338,0,-291.2,-16,-578,-376.4,0,-1530.1
113,"2018-11-14 16:00:00",-2241.8,-2864.3,-714,-170,-338,0,-291.2,-15.9,-578,-376.4,0,-1529.6
114,"2018-11-14 17:00:00",-2246.6,-2865.3,-715,-184.9,-338,0,-291.2,-15.8,-578,-376.4,0,-1556.3
115,"2018-11-14 18:00:00",-2266.9,-2865.3,-716,-170.1,-338,0,-291.2,-16.5,-578,-376.4,0,-1560.4
116,"2018-11-14 19:00:00",-2247,-2866.3,-714,-170.1,-338,0,-291.2,-16.6,-578,-376.4,0,-1564.2
117,"2018-11-14 20:00:00",-2219.1,-2866.3,-714,-142.7,-338,0,-291.2,-16,-578,-376.4,0,-1570.8
118,"2018-11-14 21:00:00",-2176.7,-2866.3,-714,-114.3,-338,0,-291.2,-15.7,-578,-376.4,0,-1559.5
119,"2018-11-14 22:00:00",-2116.9,-2862.4,-712,-101.8,-336.6,0,0,-16.6,-578,-374.2,0,-1543.9
120,"2018-11-14 23:00:00",-2011.8,-2868.4,-713,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1485.5
121,"2018-11-15 00:00:00",-1942,-2867.4,-713,-87.7,-336.6,0,0,-16.6,-578,-374.2,0,-1469.2
122,"2018-11-15 01:00:00",-1916.9,-2867.4,-713,-87.7,-336.6,0,0,-16.7,-578,-374.2,0,-1466.3
123,"2018-11-15 02:00:00",-1916.8,-2867.4,-713,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1467.8
124,"2018-11-15 03:00:00",-1946.3,-2867.4,-713,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1460.2
125,"2018-11-15 04:00:00",-2002.4,-2868.4,-713,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1481.2
126,"2018-11-15 05:00:00",-2053.7,-2868.4,-713,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1517.1
127,"2018-11-15 06:00:00",-2101.5,-2865.4,-713,-105.3,-336.6,0,0,-15.9,-578,-374.2,0,-1538.5
128,"2018-11-15 07:00:00",-2130.5,-2868.3,-715,-111.8,-338,0,-291.2,-16.5,-578,-376.4,0,-1527.1
129,"2018-11-15 08:00:00",-2094,-2866.3,-714,-128.5,-338,0,-291.2,-16.3,-578,-376.4,0,-1504.8
130,"2018-11-15 09:00:00",-2011.9,-2868.3,-713,-133.4,-338,0,-291.2,-16.5,-578,-376.4,-1,-1492.5
131,"2018-11-15 10:00:00",-1957.6,-2868.3,-711,-133.4,-338,0,-291.2,-16.9,-578,-376.4,-2,-1478.8
132,"2018-11-15 11:00:00",-1888.4,-2869.3,-711,-133.4,-338,0,-291.2,-16.6,-578,-324.4,-2,-1454.5
133,"2018-11-15 12:00:00",-1799.4,-2870.3,-710,-133.4,-338,0,-291.2,-16.1,-578,-324.4,-1.5,-1481.5
134,"2018-11-15 13:00:00",-1732,-2869.3,-711,-149.6,-338,0,-291.2,-15.9,-578,-324.4,-1,-1438.3
135,"2018-11-15 14:00:00",-1620.5,-2869.3,-711,-153.9,-338,0,-291.2,-16.1,-578,-324.4,-1,-1385.5
136,"2018-11-15 15:00:00",-1451.6,-2869.3,-711,-153.9,-338,0,-291.2,-16,-578,-324.4,0,-1357.4
137,"2018-11-15 16:00:00",-1236.9,-2873.3,-712,-153.9,-338,0,-291.2,-15.9,-578,-324.4,0,-1237.7
138,"2018-11-15 17:00:00",-1021.2,-2879.2,-714,-161.3,-338,0,-291.2,-15.8,-578,-376.4,0,-1183.5
139,"2018-11-15 18:00:00",-846.7,-2884.2,-715,-161.4,-338,0,-291.2,-16.5,-578,-376.4,0,-1129.1
140,"2018-11-15 19:00:00",-715,-2887.2,-717,-154,-338,0,-291.2,-16.6,-578,-376.4,0,-1120.8
141,"2018-11-15 20:00:00",-627,-2888.2,-719,-139.3,-338,0,-291.2,-16,-578,-376.4,0,-1125.1
142,"2018-11-15 21:00:00",-600.2,-2890.2,-720,-117.7,-338,0,-291.2,-15.7,-578,-376.4,0,-1118.8
143,"2018-11-15 22:00:00",-615.6,-2886.2,-728,-105.3,-336.6,0,0,-16.6,-578,-374.2,0,-1114.7
144,"2018-11-15 23:00:00",-646.8,-2886.8,-737,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1155.1
145,"2018-11-16 00:00:00",-672.4,-2887.6,-738,-87.7,-336.6,0,0,-16.6,-578,-374.2,0,-1162.7
146,"2018-11-16 01:00:00",-720.8,-2887.6,-726,-87.7,-336.6,0,0,-16.7,-578,-374.2,0,-1181.3
147,"2018-11-16 02:00:00",-788.3,-2888,-726,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1213.7
148,"2018-11-16 03:00:00",-877.4,-2887.2,-726,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1236.2
149,"2018-11-16 04:00:00",-971.4,-2885.1,-726,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1228.5
150,"2018-11-16 05:00:00",-1113,-2884.6,-725,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1260.3
151,"2018-11-16 06:00:00",-1279.6,-2884,-725,-105.3,-336.6,0,0,-15.9,-578,-374.2,0,-1294.1
152,"2018-11-16 07:00:00",-1408.3,-2884.8,-724,-111.8,-338,0,-291.2,-16.5,-578,-376.4,0,-1330.5
153,"2018-11-16 08:00:00",-1561.9,-2883.7,-723,-128.5,-338,0,-291.2,-16.3,-578,-324.4,0,-1348.1
154,"2018-11-16 09:00:00",-1658.4,-2883.5,-722,-133.4,-338,0,-291.2,-16.5,-578,-349.4,-0.5,-1380.5
155,"2018-11-16 10:00:00",-1760.1,-2881.4,-722,-133.4,-338,0,-291.2,-16.9,-578,-348.4,-1,-1383.3
156,"2018-11-16 11:00:00",-1831.6,-2882.3,-721,-133.4,-338,0,-291.2,-16.6,-578,-349.4,-1.5,-1434.1
157,"2018-11-16 12:00:00",-1872.9,-2879.5,-721,-133.4,-338,0,-291.2,-16.1,-578,-324.4,-2,-1436
158,"2018-11-16 13:00:00",-1863.1,-2880.2,-724,-149.6,-338,0,-291.2,-15.9,-578,-324.4,-2,-1436.8
159,"2018-11-16 14:00:00",-1826.3,-2879,-724,-153.9,-338,0,-291.2,-16.1,-578,-376.4,-1.5,-1435.1
160,"2018-11-16 15:00:00",-1778.5,-2877.9,-725,-153.9,-338,0,-291.2,-16,-578,-376.4,-0.5,-1431.6
161,"2018-11-16 16:00:00",-1789.5,-2877.7,-727,-154.8,-338,0,-291.2,-15.9,-578,-376.4,0,-1431.6
162,"2018-11-16 17:00:00",-1802.1,-2879.5,-728,-169.7,-338,0,-291.2,-15.8,-578,-376.4,0,-1443.1
163,"2018-11-16 18:00:00",-1838.9,-2879.8,-729,-154.9,-338,0,-291.2,-16.5,-578,-376.4,0,-1449.9
164,"2018-11-16 19:00:00",-1875.7,-2879.3,-730,-154.9,-338,0,-291.2,-16.6,-578,-376.4,0,-1467.7
165,"2018-11-16 20:00:00",-1897.3,-2878.3,-730,-139.3,-338,0,-291.2,-16,-578,-376.4,0,-1461.3
166,"2018-11-16 21:00:00",-1899,-2878.7,-730,-117.7,-338,0,-291.2,-15.7,-578,-376.4,0,-1473.5
167,"2018-11-16 22:00:00",-1934,-2875,-730,-105.3,-336.6,0,0,-16.6,-578,-374.2,0,-1492.2
168,"2018-11-16 23:00:00",-1916.9,-3116,-733,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1485.3
169,"2018-11-17 00:00:00",-1889.1,-3111.4,-733,-87.7,-336.6,0,0,-16.6,-578,-374.2,0,-1480.8
170,"2018-11-17 01:00:00",-1895.5,-3111,-728,-87.7,-336.6,0,0,-16.7,-578,-374.2,0,-1486
171,"2018-11-17 02:00:00",-1898.8,-3110.8,-728,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1481.1
172,"2018-11-17 03:00:00",-1888.1,-3111.3,-729,-87.7,-336.6,0,0,-16.3,-578,-374.2,0,-1480.2
173,"2018-11-17 04:00:00",-1887.3,-3111.6,-726,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1481.3
174,"2018-11-17 05:00:00",-1886.8,-3112.2,-726,-87.7,-336.6,0,0,-16.2,-578,-374.2,0,-1533.5
175,"2018-11-17 06:00:00",-1870.2,-3113.3,-727,-105.3,-336.6,0,0,-15.9,-578,-374.2,0,-1529.3
176,"2018-11-17 07:00:00",-1856.3,-3114.4,-727,-111.8,-338,0,-291.2,-16.5,-578,-376.4,0,-1519.4
177,"2018-11-17 08:00:00",-1835.6,-3115.2,-728,-128.5,-338,0,-291.2,-16.3,-578,-376.4,0,-1511.8
178,"2018-11-17 09:00:00",-1841.1,-3115.2,-728,-133.4,-338,0,-291.2,-16.5,-578,-376.4,-1,-1498.8
179,"2018-11-17 10:00:00",-1852.5,-3115.3,-728,-133.4,-338,0,-291.2,-16.9,-578,-376.4,-2,-1502.6
180,"2018-11-17 11:00:00",-1868.6,-3115.1,-728,-133.4,-338,0,-291.2,-16.6,-578,-376.4,-3,-1501.9
181,"2018-11-17 12:00:00",-1855.5,-3116.5,-728,-133.4,-338,0,-291.2,-16.1,-578,-376.4,-3,-1513.7
182,"2018-11-17 13:00:00",-1819.2,-3116.2,-729,-149.6,-338,0,-291.2,-15.9,-578,-376.4,-3,-1499.6
183,"2018-11-17 14:00:00",-1799.4,-3115,-729,-153.9,-338,0,-291.2,-16.1,-578,-376.4,-2,-1489.8
184,"2018-11-17 15:00:00",-1785.3,-3116.3,-729,-153.9,-338,0,-291.2,-16,-578,-376.4,-1,-1498.3
185,"2018-11-17 16:00:00",-1771.6,-3118.4,-730,-153.9,-338,0,-291.2,-15.9,-578,-376.4,0,-1511
186,"2018-11-17 17:00:00",-1778.5,-3119.3,-731,-153.9,-338,0,-291.2,-15.8,-578,-376.4,0,-1526.7
187,"2018-11-17 18:00:00",-1793.8,-3121.1,-732,-154,-338,0,-291.2,-16.5,-578,-376.4,0,-1526.1
188,"2018-11-17 19:00:00",-1776.9,-3121.7,-733,-154,-338,0,-291.2,-16.6,-578,-376.4,0,-1520.2
189,"2018-11-17 20:00:00",-1760.7,-3122.1,-734,-139.3,-338,0,-291.2,-16,-578,-376.4,0,-1504.4
190,"2018-11-17 21:00:00",-1748,-3122.4,-734,-117.7,-338,0,-291.2,-15.7,-578,-376.4,0,-1494
191,"2018-11-17 22:00:00",-1736.8,-3119.3,-735,-105.3,-336.6,0,0,-16.6,-578,-374.2,0,-1488.2
192,"2018-11-17 23:00:00",-1781.3,-3123.4,-742,-87.8,-321,0,0,-16.2,-578,-374.2,0,-1314.3
193,"2018-11-18 00:00:00",-1789.3,-3123.8,-743,-87.8,-321,0,0,-16.6,-578,-374.2,0,-1320
194,"2018-11-18 01:00:00",-1804.8,-3124.2,-735,-87.8,-321,0,0,-16.7,-578,-374.2,0,-1328.3
195,"2018-11-18 02:00:00",-1809.3,-3123.9,-736,-87.8,-321,0,0,-16.3,-578,-374.2,0,-1330.3
196,"2018-11-18 03:00:00",-1808,-3124.8,-736,-87.8,-321,0,0,-16.3,-578,-374.2,0,-1328.8
197,"2018-11-18 04:00:00",-1813.4,-3124.7,-737,-87.8,-321,0,0,-16.2,-578,-374.2,0,-1321.3
198,"2018-11-18 05:00:00",-1802.7,-3126,-738,-87.8,-321,0,0,-16.2,-578,-374.2,0,-1318.8
199,"2018-11-18 06:00:00",-1796.8,-3126,-738,-87.8,-321,0,0,-15.9,-578,-374.2,0,-1327.6
200,"2018-11-18 07:00:00",-1801.5,-3127.2,-738,-94.2,-322.3,0,-291.2,-16.5,-578,-376.4,0,-1321.3
201,"2018-11-18 08:00:00",-1793.6,-3125.7,-737,-111.9,-322.3,0,-291.2,-16.3,-578,-376.4,-0.5,-1329.6
202,"2018-11-18 09:00:00",-1795.1,-3124.8,-736,-128.6,-322.3,0,-291.2,-16.5,-578,-376.4,-2.5,-1320.4
203,"2018-11-18 10:00:00",-1767.8,-3123.5,-736,-133.5,-322.3,0,-291.2,-16.9,-578,-376.4,-4.5,-1302.2
204,"2018-11-18 11:00:00",-1733.3,-3122.5,-735,-133.5,-322.3,0,-291.2,-16.6,-578,-376.4,-6.5,-1291.8
205,"2018-11-18 12:00:00",-1696.9,-3121.6,-734,-133.5,-322.3,0,-291.2,-16.1,-578,-376.4,-7,-1283.7
206,"2018-11-18 13:00:00",-1648.1,-3122,-736,-149.7,-322.3,0,-291.2,-15.9,-578,-376.4,-6.5,-1265.8
207,"2018-11-18 14:00:00",-1579.2,-3122.6,-736,-153.9,-322.3,0,-291.2,-16.1,-578,-376.4,-4.5,-1232.6
208,"2018-11-18 15:00:00",-1531.9,-3123.1,-737,-153.9,-322.3,0,-291.2,-16.6,-578,-376.4,-2.5,-1208.8
209,"2018-11-18 16:00:00",-1520.6,-3124.6,-740,-153.9,-322.3,0,-291.2,-15.9,-578,-376.4,-0.5,-1208.8
